id,name,alamat,provinsi,telepon,website,jadwal_buka_Sabtu,jadwal_buka_Minggu,jadwal_buka_Senin,jadwal_buka_Selasa,jadwal_buka_Rabu,jadwal_buka_Kamis,jadwal_buka_Jumat,kategori,price,rating,users,lama_menghabiskan_waktu,eksistensi,rating_5,rating_4,rating_3,rating_2,rating_1,level 1,x,y,pt_Selasa_01.00,pt_Sabtu_04.00,pt_Minggu_00.00,pt_Rabu_05.00,pt_Jumat_02.00,pt_Jumat_03.00,pt_Kamis_02.00,pt_Jumat_04.00,pt_Sabtu_02.00,pt_Selasa_02.00,pt_Kamis_04.00,pt_Selasa_00.00,pt_Selasa_03.00,pt_Senin_02.00,pt_Minggu_04.00,pt_Selasa_05.00,pt_Sabtu_05.00,pt_Senin_04.00,pt_Minggu_01.00,pt_Rabu_00.00,pt_Kamis_01.00,pt_Sabtu_03.00,pt_Rabu_04.00,pt_Senin_03.00,pt_Kamis_00.00,pt_Senin_01.00,pt_Rabu_03.00,pt_Minggu_05.00,pt_Senin_05.00,pt_Minggu_03.00,pt_Jumat_05.00,pt_Rabu_02.00,pt_Kamis_03.00,pt_Kamis_05.00,pt_Rabu_01.00,pt_Minggu_02.00,pt_Senin_00.00,pt_Selasa_04.00,pt_Selasa_19.00,pt_Sabtu_17.00,pt_Selasa_11.00,pt_Kamis_16.00,pt_Senin_22.00,pt_Senin_13.00,pt_Minggu_08.00,pt_Minggu_18.00,pt_Rabu_12.00,pt_Minggu_16.00,pt_Senin_18.00,pt_Senin_11.00,pt_Jumat_07.00,pt_Minggu_15.00,pt_Senin_07.00,pt_Sabtu_14.00,pt_Jumat_09.00,pt_Minggu_14.00,pt_Kamis_11.00,pt_Rabu_09.00,pt_Selasa_20.00,pt_Rabu_20.00,pt_Kamis_06.00,pt_Senin_21.00,pt_Jumat_19.00,pt_Kamis_22.00,pt_Kamis_08.00,pt_Selasa_21.00,pt_Kamis_23.00,pt_Minggu_17.00,pt_Jumat_18.00,pt_Jumat_17.00,pt_Jumat_16.00,pt_Senin_09.00,pt_Kamis_09.00,pt_Kamis_19.00,pt_Senin_08.00,pt_Senin_15.00,pt_Senin_19.00,pt_Rabu_08.00,pt_Senin_10.00,pt_Rabu_16.00,pt_Kamis_15.00,pt_Sabtu_18.00,pt_Senin_06.00,pt_Selasa_13.00,pt_Selasa_17.00,pt_Jumat_12.00,pt_Rabu_15.00,pt_Sabtu_16.00,pt_Rabu_13.00,pt_Kamis_17.00,pt_Selasa_07.00,pt_Rabu_22.00,pt_Minggu_07.00,pt_Sabtu_13.00,pt_Selasa_14.00,pt_Selasa_15.00,pt_Sabtu_15.00,pt_Minggu_19.00,pt_Senin_20.00,pt_Sabtu_20.00,pt_Minggu_22.00,pt_Minggu_13.00,pt_Sabtu_19.00,pt_Sabtu_12.00,pt_Jumat_11.00,pt_Minggu_12.00,pt_Selasa_16.00,pt_Kamis_12.00,pt_Jumat_13.00,pt_Minggu_23.00,pt_Rabu_06.00,pt_Senin_23.00,pt_Rabu_21.00,pt_Kamis_07.00,pt_Jumat_10.00,pt_Sabtu_23.00,pt_Jumat_22.00,pt_Rabu_17.00,pt_Sabtu_11.00,pt_Selasa_06.00,pt_Sabtu_07.00,pt_Sabtu_08.00,pt_Minggu_09.00,pt_Rabu_14.00,pt_Selasa_22.00,pt_Jumat_06.00,pt_Senin_17.00,pt_Kamis_20.00,pt_Kamis_21.00,pt_Selasa_08.00,pt_Jumat_20.00,pt_Minggu_06.00,pt_Minggu_10.00,pt_Sabtu_06.00,pt_Sabtu_21.00,pt_Sabtu_22.00,pt_Selasa_18.00,pt_Sabtu_10.00,pt_Jumat_08.00,pt_Rabu_19.00,pt_Jumat_23.00,pt_Senin_14.00,pt_Selasa_09.00,pt_Selasa_23.00,pt_Rabu_11.00,pt_Jumat_15.00,pt_Selasa_12.00,pt_Kamis_18.00,pt_Senin_12.00,pt_Senin_16.00,pt_Minggu_11.00,pt_Kamis_14.00,pt_Rabu_10.00,pt_Kamis_13.00,pt_Sabtu_09.00,pt_Jumat_14.00,pt_Minggu_20.00,pt_Selasa_10.00,pt_Rabu_07.00,pt_Rabu_18.00,pt_Minggu_21.00,pt_Jumat_21.00,pt_Kamis_10.00,pt_Rabu_23.00,pt_Jumat_00.00,pt_Sabtu_00.00,pt_Sabtu_01.00,pt_Jumat_01.00
45668025840913791,Cafe Paskal,"4HQP+PM2, Isola, Kec. Sukasari, Kota Bandung, Jawa Barat 40154",Jawa Barat,0823-1836-8833,none,07.00-21.00,Tutup,07.00-21.00,07.00-21.00,07.00-21.00,07.00-21.00,07.00-21.00,Kafe,none,"4,6",8.0,none,masih buka,5,3,0,0,0,poisPremium3,107.5866269,-6.8607255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,47.25,13.5,0.0,54.0,6.75,0.0,54.0,13.5,0.0,47.25,0.0,27.0,0.0,60.75,6.75,60.75,47.25,6.75,0.0,0.0,0.0,0.0,0.0,0.0,6.75,0.0,0.0,0.0,0.0,0.0,13.5,6.75,6.75,0.0,6.75,27.0,0.0,6.75,20.25,13.5,27.0,0.0,0.0,54.0,0.0,54.0,27.0,13.5,54.0,0.0,0.0,0.0,0.0,54.0,60.75,27.0,27.0,0.0,0.0,0.0,0.0,54.0,0.0,54.0,47.25,54.0,13.5,54.0,54.0,0.0,0.0,0.0,0.0,0.0,20.25,0.0,0.0,0.0,47.25,0.0,0.0,6.75,6.75,60.75,0.0,0.0,0.0,0.0,0.0,6.75,0.0,0.0,20.25,0.0,0.0,0.0,0.0,20.25,6.75,0.0,0.0,60.75,6.75,0.0,47.25,27.0,54.0,0.0,54.0,13.5,47.25,60.75,20.25,54.0,6.75,60.75,0.0,20.25,0.0,0.0,0.0,0.0,20.25,0.0,,,,
16474545682415590086,Diana Cafe,"Jl. Kekal No.133, Gegerkalong, Kec. Sukasari, Kota Bandung, Jawa Barat 40153",Jawa Barat,0813-2013-1914,none,07.00-21.00,07.00-21.00,07.00-21.00,07.00-21.00,07.00-21.00,07.00-21.00,07.00-21.00,Kafe,,0,0.0,none,masih buka,,,,,,poisPremium3,107.5824478,-6.8641634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.5,8.25,24.75,0.0,0.0,0.0,37.5,24.75,8.25,0.0,24.75,24.75,28.5,0.0,28.5,0.0,49.5,0.0,24.75,49.5,16.5,16.5,0.0,0.0,28.5,0.0,37.5,0.0,0.0,8.25,24.75,8.25,0.0,49.5,49.5,28.5,37.5,0.0,28.5,37.5,49.5,0.0,0.0,24.75,0.0,0.0,8.25,8.25,0.0,0.0,0.0,8.25,28.5,0.0,28.5,0.0,0.0,0.0,0.0,28.5,16.5,16.5,0.0,0.0,28.5,8.25,24.75,8.25,0.0,8.25,0.0,0.0,0.0,0.0,0.0,28.5,49.5,0.0,0.0,8.25,24.75,0.0,28.5,37.5,49.5,0.0,0.0,0.0,8.25,16.5,0.0,37.5,16.5,0.0,49.5,0.0,0.0,0.0,24.75,49.5,37.5,28.5,0.0,0.0,49.5,0.0,24.75,0.0,8.25,24.75,8.25,0.0,24.75,0.0,49.5,0.0,49.5,0.0,16.5,49.5,28.5,24.75,0.0,0.0,49.5,0.0,,,,
10913863097386590591,Waroeng Badjoeri,"Jl. Sersan Bajuri No.43, Isola, Kec. Sukasari, Kota Bandung, Jawa Barat 40154",Jawa Barat,(022) 2007701,none,09.00-21.00,09.00-21.00,09.00-21.00,09.00-21.00,09.00-21.00,09.00-21.00,09.00-21.00,Kafe,$$,"4,1",128.0,none,masih buka,69,27,17,6,9,poisPremium3,107.59185269999999,-6.8547515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,49.5,10.5,42.75,0.0,10.5,0.0,49.5,10.5,42.75,49.5,10.5,0.0,39.0,0.0,21.0,3.0,21.0,10.5,3.0,53.25,53.25,0.0,0.0,75.0,0.0,0.0,0.0,0.0,49.5,49.5,49.5,42.75,3.0,3.0,75.0,0.0,39.0,75.0,0.0,3.0,42.75,39.0,49.5,0.0,10.5,49.5,10.5,39.0,42.75,10.5,49.5,0.0,0.0,0.0,10.5,21.0,39.0,39.0,75.0,53.25,53.25,0.0,10.5,75.0,10.5,10.5,10.5,42.75,10.5,10.5,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,49.5,10.5,0.0,0.0,0.0,3.0,21.0,0.0,0.0,49.5,53.25,0.0,0.0,53.25,0.0,3.0,0.0,0.0,0.0,49.5,3.0,0.0,75.0,0.0,21.0,3.0,0.0,10.5,39.0,10.5,49.5,10.5,42.75,10.5,21.0,3.0,10.5,3.0,21.0,53.25,3.0,0.0,49.5,0.0,0.0,3.0,0.0,,,,
3846562765670256305,Kopi Kodok,"Jl. Terusan Sersan Bajuri No.54, Cihideung, Kec. Parongpong, Kabupaten Bandung Barat, Jawa Barat 40559",Jawa Barat,-,none,11.00-22.00,09.00-22.00,11.00-21.00,11.00-21.00,11.00-21.00,11.00-21.00,11.00-21.00,Kafe,none,"4,3",292.0,none,masih buka,159,76,39,10,8,poisPremium3,107.5927878,-6.844740199999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,46.5,27.75,51.0,0.0,4.5,0.0,23.25,13.5,51.0,23.25,27.75,0.0,46.5,0.0,18.75,0.0,18.75,27.75,0.0,18.75,18.75,0.0,23.25,13.5,0.0,0.0,23.25,0.0,46.5,23.25,46.5,51.0,0.0,0.0,13.5,0.0,46.5,13.5,0.0,0.0,51.0,46.5,23.25,0.0,4.5,46.5,13.5,46.5,51.0,4.5,46.5,0.0,0.0,0.0,4.5,18.75,46.5,46.5,13.5,18.75,18.75,0.0,4.5,13.5,13.5,27.75,13.5,51.0,13.5,4.5,0.0,0.0,0.0,23.25,0.0,0.0,0.0,0.0,46.5,27.75,0.0,0.0,0.0,0.0,18.75,0.0,0.0,46.5,18.75,23.25,0.0,18.75,0.0,0.0,0.0,23.25,0.0,23.25,0.0,0.0,13.5,0.0,18.75,0.0,0.0,27.75,46.5,13.5,23.25,13.5,51.0,27.75,18.75,0.0,4.5,0.0,18.75,18.75,0.0,0.0,23.25,23.25,23.25,0.0,0.0,,,,
12377894751177117483,Kopi Rumah Kayu,"Komplek Bumi Sariwangi 2 No.11, RT.04/RW.08, Sariwangi, Kec. Parongpong, Kabupaten Bandung Barat, Jawa Barat 40559",Jawa Barat,0812-2376-9202,none,08.30-22.00,15.00-22.00,15.00-22.00,Tutup,15.00-22.00,15.00-22.00,15.00-22.00,Kafe,$$,"4,5",222.0,none,masih buka,152,48,17,1,4,poisPremium3,107.5673527,-6.8638812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7847707569296308279,Lawangwangi Creative Space,"Jl. Dago Giri No.99, Mekarwangi, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391",Jawa Barat,0815-6016-666,none,10.00-23.00,11.00-22.00,11.00-22.00,11.00-22.00,11.00-22.00,11.00-22.00,10.00-23.00,Galeri Seni,none,"4,5",3800.0,none,masih buka,2418,971,301,58,53,poisPremium3,107.62768270000001,-6.8478549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,74.25,39.0,75.0,47.25,60.75,0.0,69.75,51.0,75.0,69.75,39.0,0.0,71.25,0.0,68.25,0.0,68.25,39.0,0.0,57.75,57.75,0.0,52.5,63.0,47.25,0.0,52.5,0.0,74.25,69.75,74.25,75.0,0.0,0.0,63.0,0.0,71.25,63.0,0.0,27.0,75.0,71.25,69.75,0.0,60.75,74.25,51.0,71.25,75.0,60.75,74.25,0.0,47.25,0.0,60.75,68.25,71.25,71.25,63.0,57.75,57.75,47.25,60.75,63.0,51.0,39.0,51.0,75.0,51.0,60.75,0.0,0.0,0.0,52.5,0.0,27.0,0.0,47.25,74.25,39.0,0.0,0.0,0.0,0.0,68.25,47.25,0.0,74.25,57.75,52.5,0.0,57.75,0.0,27.0,0.0,52.5,47.25,69.75,27.0,0.0,63.0,0.0,68.25,0.0,0.0,39.0,71.25,51.0,69.75,51.0,75.0,39.0,68.25,27.0,60.75,0.0,68.25,57.75,27.0,0.0,69.75,52.5,52.5,27.0,0.0,,,,
15807621705420390545,Gala Concept Store,"Jalan Tirta Sari II No.9, Sarijadi, Sukasari, Bandung City, West Java 40151",Jawa Barat,0851-5669-2726,none,10.00-22.00,10.00-22.00,10.00-22.00,10.00-22.00,10.00-22.00,10.00-22.00,10.00-22.00,Kedai Kopi,none,"4,8",59.0,none,masih buka,51,5,1,1,1,poisPremium3,107.5745735,-6.875483399999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5,33.75,18.75,27.75,0.0,21.75,0.0,36.75,20.25,27.75,36.75,18.75,0.0,29.25,0.0,23.25,0.0,23.25,18.75,0.0,40.5,40.5,0.0,36.75,37.5,0.0,0.0,36.75,0.0,33.75,36.75,33.75,27.75,0.0,0.0,37.5,0.0,29.25,37.5,0.0,11.25,27.75,29.25,36.75,0.0,21.75,33.75,20.25,29.25,27.75,21.75,33.75,0.0,0.0,0.0,21.75,23.25,29.25,29.25,37.5,40.5,40.5,0.0,21.75,37.5,20.25,18.75,20.25,27.75,20.25,21.75,0.0,0.0,0.0,36.75,0.0,11.25,0.0,0.0,33.75,18.75,0.0,0.0,0.0,0.0,23.25,0.0,0.0,33.75,40.5,36.75,0.0,40.5,0.0,11.25,0.0,36.75,0.0,36.75,11.25,0.0,37.5,0.0,23.25,0.0,0.0,18.75,29.25,20.25,36.75,20.25,27.75,18.75,23.25,11.25,21.75,0.0,23.25,40.5,11.25,0.0,36.75,36.75,36.75,11.25,0.0,,,,
6846688257759502909,Ant Artisan Bakery & Cafe,"Jl. Maskumambang No.33, Turangga, Kec. Lengkong, Kota Bandung, Jawa Barat 40264",Jawa Barat,0811-2123-021,none,07.00-21.00,07.00-21.00,07.00-21.00,07.00-21.00,07.00-21.00,07.00-21.00,07.00-21.00,Kafe,$$,"4,8",379.0,none,masih buka,303,65,8,1,2,poisPremium3,107.625997,-6.936108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.75,50.25,42.0,43.5,0.0,33.75,24.0,62.25,37.5,43.5,62.25,42.0,12.75,36.75,12.75,35.25,32.25,35.25,42.0,32.25,61.5,61.5,0.0,0.0,66.75,0.0,24.0,0.0,0.0,50.25,62.25,50.25,43.5,32.25,32.25,66.75,24.0,36.75,66.75,24.0,41.25,43.5,36.75,62.25,0.0,33.75,50.25,37.5,36.75,43.5,33.75,50.25,12.75,0.0,12.75,33.75,35.25,36.75,36.75,66.75,61.5,61.5,0.0,33.75,66.75,37.5,42.0,37.5,43.5,37.5,33.75,0.0,0.0,0.0,0.0,12.75,41.25,0.0,0.0,50.25,42.0,0.0,12.75,24.0,32.25,35.25,0.0,0.0,50.25,61.5,0.0,24.0,61.5,0.0,41.25,0.0,0.0,0.0,62.25,41.25,24.0,66.75,0.0,35.25,32.25,0.0,42.0,36.75,37.5,62.25,37.5,43.5,42.0,35.25,41.25,33.75,32.25,35.25,61.5,41.25,12.75,62.25,0.0,0.0,41.25,0.0,,,,
6563492003650500031,Dago Bakery punclut,"Punclut, Jl. Pagermaneuh No.57, Pagerwangi, Kabupaten Bandung Barat, Jawa Barat 40391",Jawa Barat,0812-2088-8793,none,09.00-21.00,09.00-21.00,10.00-20.00,10.00-20.00,10.00-20.00,10.00-20.00,10.00-20.00,Restoran,$$,"4,4",7400.0,none,masih buka,4682,1806,576,134,202,poisPremium3,107.6229477,-6.8422852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.25,75.0,39.75,72.75,0.0,59.25,0.0,74.25,51.0,72.75,74.25,39.75,0.0,69.0,0.0,64.5,15.75,64.5,39.75,15.75,56.25,56.25,0.0,0.0,68.25,0.0,0.0,0.0,0.0,75.0,74.25,75.0,72.75,15.75,15.75,68.25,0.0,69.0,68.25,0.0,27.0,72.75,69.0,74.25,0.0,59.25,75.0,51.0,69.0,72.75,59.25,75.0,0.0,0.0,0.0,59.25,64.5,69.0,69.0,68.25,56.25,56.25,0.0,59.25,68.25,51.0,39.75,51.0,72.75,51.0,59.25,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,75.0,39.75,0.0,0.0,0.0,15.75,64.5,0.0,0.0,75.0,56.25,0.0,0.0,56.25,0.0,27.0,0.0,0.0,0.0,74.25,27.0,0.0,68.25,0.0,64.5,15.75,0.0,39.75,69.0,51.0,74.25,51.0,72.75,39.75,64.5,27.0,59.25,15.75,64.5,56.25,27.0,0.0,74.25,0.0,0.0,27.0,0.0,,,,
16227499632097220226,Kedai Kopi Nusasari,"Jl. Gegerkalong Girang No.147, Gegerkalong, Kec. Sukasari, Kota Bandung, Jawa Barat 40153",Jawa Barat,0813-2004-7779,none,06.00-02.00,06.00-02.00,06.00-02.00,06.00-02.00,06.00-02.00,06.00-02.00,06.00-02.00,Kedai Kopi,none,"5,0",1.0,none,masih buka,1,0,0,0,0,poisPremium3,107.5855105,-6.8622700000000005,27.0,,40.5,0.0,,,,,,,,40.5,,,,0.0,0.0,,27.0,40.5,27.0,,,,40.5,27.0,,0.0,0.0,,0.0,,,0.0,27.0,,40.5,,20.25,0.0,40.5,0.0,33.75,27.0,54.0,6.75,40.5,0.0,6.75,40.5,33.75,0.0,33.75,13.5,47.25,13.5,40.5,47.25,6.75,6.75,33.75,13.5,20.25,33.75,54.0,13.5,47.25,0.0,6.75,0.0,0.0,47.25,47.25,20.25,54.0,0.0,20.25,54.0,33.75,0.0,0.0,6.75,33.75,27.0,0.0,40.5,0.0,0.0,27.0,0.0,33.75,33.75,33.75,27.0,13.5,0.0,0.0,20.25,6.75,6.75,33.75,27.0,20.25,40.5,40.5,40.5,0.0,40.5,27.0,47.25,33.75,47.25,13.5,33.75,33.75,47.25,33.75,0.0,40.5,33.75,33.75,54.0,47.25,13.5,33.75,33.75,0.0,6.75,13.5,54.0,6.75,33.75,33.75,33.75,13.5,33.75,6.75,33.75,54.0,20.25,47.25,13.5,47.25,47.25,40.5,0.0,40.5,6.75,40.5,0.0,40.5,13.5,33.75,27.0,47.25,13.5,6.75,33.75,33.75,6.75,13.5,13.5,33.75,47.25,40.5,40.5,27.0,27.0
18306469205171737805,Double Nine Coffee Shop,"Jl. Sersan Bajuri No.99, Isola, Kec. Sukasari, Kota Bandung, Jawa Barat 40154",Jawa Barat,0812-8080-3161,none,08.00-20.00,08.00-20.00,08.00-20.00,08.00-20.00,08.00-20.00,08.00-20.00,08.00-20.00,Kedai Kopi,none,"4,9",17.0,none,masih buka,15,2,0,0,0,poisPremium3,107.59075729999999,-6.8497388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,24.75,0.0,37.5,0.0,0.0,0.0,30.75,0.0,37.5,30.75,0.0,0.0,12.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,24.75,30.75,24.75,37.5,0.0,0.0,12.0,0.0,12.0,12.0,0.0,0.0,37.5,12.0,30.75,0.0,0.0,24.75,0.0,12.0,37.5,0.0,24.75,0.0,0.0,0.0,0.0,6.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.75,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.75,0.0,0.0,12.0,0.0,6.0,0.0,0.0,0.0,12.0,0.0,30.75,0.0,37.5,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,30.75,0.0,0.0,0.0,0.0,,,,
2764716158490479089,Green Cafe & Pool,"4HRH+CVX, Jl. Bukit HIjau, Ciwaruga, Kec. Parongpong, Kabupaten Bandung Barat, Jawa Barat 40559",Jawa Barat,0816-1916-162,none,,,,,,,,Kafe,none,"4,5",16.0,none,masih buka,10,4,2,0,0,poisPremium3,107.57973249999999,-6.858877499999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15407756539737532383,éL Deli & Café,"Jl. Merdeka No.2, Braga, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40111",Jawa Barat,(022) 4232286,none,,,,,,,,Kafe,none,0,2.0,none,Tutup sementara,2,0,0,0,0,poisPremium3,107.6092554,-6.9163497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8007388719671143362,Kedai S,"JL. Sersan Bajuri, Km. 4, 7, Villa Triniti, Cihideung, Kec. Parongpong, Kabupaten Bandung Barat, Jawa Barat 40154",Jawa Barat,(022) 70686769,none,10.00-21.00,10.00-21.00,10.00-21.00,10.00-21.00,10.00-21.00,10.00-21.00,10.00-21.00,Kafe,none,"5,0",2.0,none,masih buka,2,0,0,0,0,poisPremium3,107.59333699999999,-6.8441980000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14166383273108509744,WARKOP'S,"Jl. Antapani Lama No.39, Cicaheum, Kec. Kiaracondong, Kota Bandung, Jawa Barat 40282",Jawa Barat,0822-1490-1408,none,,,,,,,,Kafe,none,0,3.0,none,Tutup sementara,2,1,0,0,0,poisPremium3,107.65744730000002,-6.9031828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2900987894794613548,THREE WAYS COFFEE,"Jl. Punclut, Pagerwangi, Kec. Lembang, Kota Bandung, Jawa Barat 40142",Jawa Barat,-,none,16.00-03.00,16.00-02.00,16.00-02.00,16.00-02.00,16.00-02.00,16.00-02.00,16.00-03.00,Kafe,none,"4,7",58.0,none,masih buka,45,10,2,1,0,poisPremium3,107.6170875,-6.849158699999999,44.25,,60.0,,25.5,,25.5,,25.5,25.5,,60.0,,25.5,,,,,44.25,60.0,44.25,,,,60.0,44.25,,,,,,25.5,,,44.25,25.5,60.0,,42.75,36.75,0.0,30.75,72.75,0.0,0.0,39.0,0.0,30.75,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,51.0,0.0,64.5,42.75,72.75,0.0,64.5,75.0,36.75,39.0,36.75,30.75,0.0,0.0,42.75,0.0,0.0,42.75,0.0,0.0,30.75,0.0,39.0,0.0,0.0,36.75,0.0,0.0,30.75,0.0,36.75,0.0,72.75,0.0,0.0,0.0,0.0,0.0,42.75,51.0,51.0,72.75,0.0,42.75,0.0,0.0,0.0,30.75,0.0,0.0,75.0,0.0,75.0,64.5,0.0,0.0,75.0,72.75,36.75,0.0,0.0,0.0,0.0,0.0,0.0,72.75,0.0,36.75,51.0,64.5,0.0,51.0,0.0,0.0,0.0,64.5,72.75,39.0,0.0,0.0,42.75,75.0,0.0,0.0,75.0,0.0,0.0,0.0,39.0,0.0,30.75,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,39.0,64.5,64.5,0.0,75.0,60.0,60.0,44.25,44.25
6402518646136181180,Cafe Garage 81,"4G6P+M4M, Jl. Urip Sumoharjo, Baros, Kec. Cimahi Tengah, Kota Cimahi, Jawa Barat 40521",Jawa Barat,0896-6374-0491,none,08.00-20.00,08.00-20.00,10.00-20.00,10.00-20.00,10.00-20.00,10.00-20.00,10.00-20.00,Kafe,$$,"4,3",785.0,none,masih buka,448,214,86,19,18,poisPremium3,107.53524159999999,-6.8883686000000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,66.0,49.5,48.75,0.0,39.75,24.0,72.0,47.25,48.75,72.0,49.5,0.0,41.25,0.0,39.75,37.5,39.75,49.5,37.5,0.0,0.0,0.0,0.0,75.0,0.0,24.0,0.0,0.0,66.0,72.0,66.0,48.75,37.5,37.5,75.0,24.0,41.25,75.0,24.0,48.0,48.75,41.25,72.0,0.0,39.75,66.0,47.25,41.25,48.75,39.75,66.0,0.0,0.0,0.0,39.75,39.75,41.25,41.25,75.0,0.0,0.0,0.0,39.75,75.0,47.25,49.5,47.25,48.75,47.25,39.75,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,66.0,49.5,0.0,0.0,24.0,37.5,39.75,0.0,0.0,66.0,0.0,0.0,24.0,0.0,0.0,48.0,0.0,0.0,0.0,72.0,48.0,24.0,75.0,0.0,39.75,37.5,0.0,49.5,41.25,47.25,72.0,47.25,48.75,49.5,39.75,48.0,39.75,37.5,39.75,0.0,48.0,0.0,72.0,0.0,0.0,48.0,0.0,,,,
17495699020155053786,17 Ps Cafe,"Jl. Sariasih I No.17, Sarijadi, Kec. Sukasari, Kota Bandung, Jawa Barat 40151",Jawa Barat,0857-2227-0111,none,,,,,,,,Kios Penyewaan Video Game,none,"4,8",11.0,none,masih buka,10,0,1,0,0,poisPremium3,107.57890359999999,-6.8746317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
